id,text
"Klagenfurt am Wörthersee,Austria,Carinthia","Klagenfurt am Wörthersee,Austria,Carinthia"
"Kapfenberg,Austria,Styria","Kapfenberg,Austria,Styria"
"Innsbruck,Austria,Tyrol","Innsbruck,Austria,Tyrol"
"Hallein,Austria,Salzburg","Hallein,Austria,Salzburg"
"Graz,Austria,Styria","Graz,Austria,Styria"
"Feldkirch,Austria,Vorarlberg","Feldkirch,Austria,Vorarlberg"
"Dornbirn,Austria,Vorarlberg","Dornbirn,Austria,Vorarlberg"
"Bregenz,Austria,Vorarlberg","Bregenz,Austria,Vorarlberg"
"Braunau am Inn,Austria,Upper Austria","Braunau am Inn,Austria,Upper Austria"
"Baden,Austria,Lower Austria","Baden,Austria,Lower Austria"
"Amstetten,Austria,Lower Austria","Amstetten,Austria,Lower Austria"
"Ansfelden,Austria,Salzburg","Ansfelden,Austria,Salzburg"
"Whyalla,Australia,South Australia","Whyalla,Australia,South Australia"
"Rockingham,Australia,Western Australia","Rockingham,Australia,Western Australia"
"Prospect,Australia,South Australia","Prospect,Australia,South Australia"
"Port Hedland,Australia,Western Australia","Port Hedland,Australia,Western Australia"
"Perth,Australia,Western Australia","Perth,Australia,Western Australia"
"Murray Bridge,Australia,South Australia","Murray Bridge,Australia,South Australia"
"Mount Isa,Australia,Queensland","Mount Isa,Australia,Queensland"
"Morphett Vale,Australia,South Australia","Morphett Vale,Australia,South Australia"
"Mandurah,Australia,Western Australia","Mandurah,Australia,Western Australia"
"Kwinana,Australia,Western Australia","Kwinana,Australia,Western Australia"
"Kalgoorlie,Australia,Western Australia","Kalgoorlie,Australia,Western Australia"
"Gosnells,Australia,Western Australia","Gosnells,Australia,Western Australia"
"Geraldton,Australia,Western Australia","Geraldton,Australia,Western Australia"
"Gawler,Australia,South Australia","Gawler,Australia,South Australia"
"Fremantle,Australia,Western Australia","Fremantle,Australia,Western Australia"
"Darwin,Australia,Northern Territory","Darwin,Australia,Northern Territory"
"Busselton,Australia,Western Australia","Busselton,Australia,Western Australia"
"Bunbury,Australia,Western Australia","Bunbury,Australia,Western Australia"
"Armadale,Australia,Western Australia","Armadale,Australia,Western Australia"
"Alice Springs,Australia,Northern Territory","Alice Springs,Australia,Northern Territory"
"Albany,Australia,Western Australia","Albany,Australia,Western Australia"
"Adelaide,Australia,South Australia","Adelaide,Australia,South Australia"
"Woodridge,Australia,Queensland","Woodridge,Australia,Queensland"
"Wodonga,Australia,Victoria","Wodonga,Australia,Victoria"
"Werribee,Australia,Victoria","Werribee,Australia,Victoria"
"Warrnambool,Australia,Victoria","Warrnambool,Australia,Victoria"
"Wantirna South,Australia,Victoria","Wantirna South,Australia,Victoria"
"Wangaratta,Australia,Victoria","Wangaratta,Australia,Victoria"
"Wagga Wagga,Australia,New South Wales","Wagga Wagga,Australia,New South Wales"
"Traralgon,Australia,Victoria","Traralgon,Australia,Victoria"
"Townsville,Australia,Queensland","Townsville,Australia,Queensland"
"Toowoomba,Australia,Queensland","Toowoomba,Australia,Queensland"
"Thornbury,Australia,Victoria","Thornbury,Australia,Victoria"
"Thomastown,Australia,Victoria","Thomastown,Australia,Victoria"
"Tarneit,Australia,Victoria","Tarneit,Australia,Victoria"
"Taree,Australia,New South Wales","Taree,Australia,New South Wales"
"Tamworth,Australia,New South Wales","Tamworth,Australia,New South Wales"
"Sydney,Australia,New South Wales","Sydney,Australia,New South Wales"
"Surfers Paradise,Australia,Queensland","Surfers Paradise,Australia,Queensland"
"Sunnybank,Australia,Queensland","Sunnybank,Australia,Queensland"
"Sunbury,Australia,Victoria","Sunbury,Australia,Victoria"
"Port Stephens,Australia,New South Wales","Port Stephens,Australia,New South Wales"
"Springvale,Australia,Victoria","Springvale,Australia,Victoria"
"Southport,Australia,Queensland","Southport,Australia,Queensland"
"South Grafton,Australia,New South Wales","South Grafton,Australia,New South Wales"
"Shepparton,Australia,Victoria","Shepparton,Australia,Victoria"
"Seaford,Australia,Victoria","Seaford,Australia,Victoria"
"Saint Kilda,Australia,Victoria","Saint Kilda,Australia,Victoria"
"Saint Albans,Australia,Victoria","Saint Albans,Australia,Victoria"
"Rowville,Australia,Victoria","Rowville,Australia,Victoria"
"Rockhampton,Australia,Queensland","Rockhampton,Australia,Queensland"
"Richmond,Australia,Victoria","Richmond,Australia,Victoria"
"Reservoir,Australia,Victoria","Reservoir,Australia,Victoria"
"Queanbeyan,Australia,New South Wales","Queanbeyan,Australia,New South Wales"
"Quakers Hill,Australia,New South Wales","Quakers Hill,Australia,New South Wales"
"Preston,Australia,Victoria","Preston,Australia,Victoria"
"Port Macquarie,Australia,New South Wales","Port Macquarie,Australia,New South Wales"
"Point Cook,Australia,Victoria","Point Cook,Australia,Victoria"
"Pakenham South,Australia,Victoria","Pakenham South,Australia,Victoria"
"Orange,Australia,New South Wales","Orange,Australia,New South Wales"
"Nowra,Australia,New South Wales","Nowra,Australia,New South Wales"
"Northcote,Australia,Victoria","Northcote,Australia,Victoria"
"Noble Park,Australia,Victoria","Noble Park,Australia,Victoria"
"Newcastle,Australia,New South Wales","Newcastle,Australia,New South Wales"
"Nerang,Australia,Queensland","Nerang,Australia,Queensland"
"Narre Warren,Australia,Victoria","Narre Warren,Australia,Victoria"
"Narangba,Australia,Queensland","Narangba,Australia,Queensland"
"Mulgrave,Australia,Victoria","Mulgrave,Australia,Victoria"
"Mount Martha,Australia,Victoria","Mount Martha,Australia,Victoria"
"Mount Gambier,Australia,South Australia","Mount Gambier,Australia,South Australia"
"Mount Eliza,Australia,Victoria","Mount Eliza,Australia,Victoria"
"Mosman,Australia,New South Wales","Mosman,Australia,New South Wales"
"Mornington,Australia,Victoria","Mornington,Australia,Victoria"
"Morayfield,Australia,Queensland","Morayfield,Australia,Queensland"
"Moe,Australia,Victoria","Moe,Australia,Victoria"
"Mill Park,Australia,Victoria","Mill Park,Australia,Victoria"
"Mildura,Australia,Victoria","Mildura,Australia,Victoria"
"Melton,Australia,Victoria","Melton,Australia,Victoria"
"Melbourne,Australia,Victoria","Melbourne,Australia,Victoria"
"Maryborough,Australia,Queensland","Maryborough,Australia,Queensland"
"Marrickville,Australia,New South Wales","Marrickville,Australia,New South Wales"
"Maroubra,Australia,New South Wales","Maroubra,Australia,New South Wales"
"Maitland,Australia,New South Wales","Maitland,Australia,New South Wales"
"Mackay,Australia,Queensland","Mackay,Australia,Queensland"
"Liverpool,Australia,New South Wales","Liverpool,Australia,New South Wales"
"Lismore,Australia,New South Wales","Lismore,Australia,New South Wales"
"Lilydale,Australia,Victoria","Lilydale,Australia,Victoria"
"Launceston,Australia,Tasmania","Launceston,Australia,Tasmania"
"Lara,Australia,Victoria","Lara,Australia,Victoria"
"Langwarrin,Australia,Victoria","Langwarrin,Australia,Victoria"
"Lalor,Australia,Victoria","Lalor,Australia,Victoria"
"Keysborough,Australia,Victoria","Keysborough,Australia,Victoria"
"Kew,Australia,Victoria","Kew,Australia,Victoria"
"Katoomba,Australia,New South Wales","Katoomba,Australia,New South Wales"
"Hornsby,Australia,New South Wales","Hornsby,Australia,New South Wales"
"Hobart,Australia,Tasmania","Hobart,Australia,Tasmania"
"Hawthorn South,Australia,Victoria","Hawthorn South,Australia,Victoria"
"Hampton Park,Australia,Victoria","Hampton Park,Australia,Victoria"
"Griffith,Australia,New South Wales","Griffith,Australia,New South Wales"
"Greensborough,Australia,Victoria","Greensborough,Australia,Victoria"
"Granville,Australia,New South Wales","Granville,Australia,New South Wales"
"Goulburn,Australia,New South Wales","Goulburn,Australia,New South Wales"
"Gold Coast,Australia,Queensland","Gold Coast,Australia,Queensland"
"Glenroy,Australia,Victoria","Glenroy,Australia,Victoria"
"Glenferrie,Australia,Victoria","Glenferrie,Australia,Victoria"
"Gladstone,Australia,Queensland","Gladstone,Australia,Queensland"
"Geelong,Australia,Victoria","Geelong,Australia,Victoria"
"Frankston East,Australia,Victoria","Frankston East,Australia,Victoria"
"Frankston,Australia,Victoria","Frankston,Australia,Victoria"
"Forster,Australia,New South Wales","Forster,Australia,New South Wales"
"Essendon,Australia,Victoria","Essendon,Australia,Victoria"
"Epping,Australia,Victoria","Epping,Australia,Victoria"
"Epping,Australia,New South Wales","Epping,Australia,New South Wales"
"Engadine,Australia,New South Wales","Engadine,Australia,New South Wales"
"Eltham,Australia,Victoria","Eltham,Australia,Victoria"
"Echuca,Australia,Victoria","Echuca,Australia,Victoria"
"Earlwood,Australia,New South Wales","Earlwood,Australia,New South Wales"
"Dubbo,Australia,New South Wales","Dubbo,Australia,New South Wales"
"Doncaster East,Australia,Victoria","Doncaster East,Australia,Victoria"
"Doncaster,Australia,Victoria","Doncaster,Australia,Victoria"
"Devonport,Australia,Tasmania","Devonport,Australia,Tasmania"
"Deer Park,Australia,Victoria","Deer Park,Australia,Victoria"
"Deception Bay,Australia,Queensland","Deception Bay,Australia,Queensland"
"Dandenong,Australia,Victoria","Dandenong,Australia,Victoria"
"Cronulla,Australia,New South Wales","Cronulla,Australia,New South Wales"
"Cranbourne,Australia,Victoria","Cranbourne,Australia,Victoria"
"Cranbourne,Australia,Victoria","Cranbourne,Australia,Victoria"
"Craigieburn,Australia,Victoria","Craigieburn,Australia,Victoria"
"Coffs Harbour,Australia,New South Wales","Coffs Harbour,Australia,New South Wales"
"Coburg,Australia,Victoria","Coburg,Australia,Victoria"
"Clayton,Australia,Victoria","Clayton,Australia,Victoria"
"Wollongong,Australia,New South Wales","Wollongong,Australia,New South Wales"
"Cessnock,Australia,New South Wales","Cessnock,Australia,New South Wales"
"Castle Hill,Australia,New South Wales","Castle Hill,Australia,New South Wales"
"Carrum Downs,Australia,Victoria","Carrum Downs,Australia,Victoria"
"Carnegie,Australia,Victoria","Carnegie,Australia,Victoria"
"Carlingford,Australia,New South Wales","Carlingford,Australia,New South Wales"
"Caringbah,Australia,New South Wales","Caringbah,Australia,New South Wales"
"Canberra,Australia,Australian Capital Territory","Canberra,Australia,Australian Capital Territory"
"Camberwell,Australia,Victoria","Camberwell,Australia,Victoria"
"Caloundra,Australia,Queensland","Caloundra,Australia,Queensland"
"Cairns,Australia,Queensland","Cairns,Australia,Queensland"
"Caboolture,Australia,Queensland","Caboolture,Australia,Queensland"
"Burnie,Australia,Tasmania","Burnie,Australia,Tasmania"
"Bundaberg,Australia,Queensland","Bundaberg,Australia,Queensland"
"Buderim,Australia,Queensland","Buderim,Australia,Queensland"
"Brunswick,Australia,Victoria","Brunswick,Australia,Victoria"
"Broken Hill,Australia,New South Wales","Broken Hill,Australia,New South Wales"
"Brisbane,Australia,Queensland","Brisbane,Australia,Queensland"
"Boronia,Australia,Victoria","Boronia,Australia,Victoria"
"Blacktown,Australia,New South Wales","Blacktown,Australia,New South Wales"
"Berwick,Australia,Victoria","Berwick,Australia,Victoria"
"Bendigo,Australia,Victoria","Bendigo,Australia,Victoria"
"Baulkham Hills,Australia,New South Wales","Baulkham Hills,Australia,New South Wales"
"Bathurst,Australia,New South Wales","Bathurst,Australia,New South Wales"
"Banora Point,Australia,New South Wales","Banora Point,Australia,New South Wales"
"Bankstown,Australia,New South Wales","Bankstown,Australia,New South Wales"
"Ballarat,Australia,Victoria","Ballarat,Australia,Victoria"
"Auburn,Australia,New South Wales","Auburn,Australia,New South Wales"
"Ashfield,Australia,New South Wales","Ashfield,Australia,New South Wales"
"Armidale,Australia,New South Wales","Armidale,Australia,New South Wales"
"Albury,Australia,New South Wales","Albury,Australia,New South Wales"
"South Brisbane,Australia,Queensland","South Brisbane,Australia,Queensland"
"Cheltenham,Australia,Victoria","Cheltenham,Australia,Victoria"
"Randwick,Australia,New South Wales","Randwick,Australia,New South Wales"
"Dee Why,Australia,New South Wales","Dee Why,Australia,New South Wales"
"Umina,Australia,New South Wales","Umina,Australia,New South Wales"
"Palmerston,Australia,Northern Territory","Palmerston,Australia,Northern Territory"
"Bracken Ridge,Australia,Queensland","Bracken Ridge,Australia,Queensland"
"North Ryde,Australia,New South Wales","North Ryde,Australia,New South Wales"
"Hoppers Crossing,Australia,Victoria","Hoppers Crossing,Australia,Victoria"
"Logan City,Australia,Queensland","Logan City,Australia,Queensland"
"Carindale,Australia,Queensland","Carindale,Australia,Queensland"
"Paramatta,Australia,New South Wales","Paramatta,Australia,New South Wales"
"Ferntree Gully,Australia,Victoria","Ferntree Gully,Australia,Victoria"
"City of Parramatta,Australia,New South Wales","City of Parramatta,Australia,New South Wales"
"Adelaide Hills,Australia,South Australia","Adelaide Hills,Australia,South Australia"
"Canning Vale,Australia,Western Australia","Canning Vale,Australia,Western Australia"
"Glenmore Park,Australia,New South Wales","Glenmore Park,Australia,New South Wales"
"Glen Iris,Australia,Victoria","Glen Iris,Australia,Victoria"
"Balwyn North,Australia,Victoria","Balwyn North,Australia,Victoria"
"Carnegie,Australia,Victoria","Carnegie,Australia,Victoria"
"Malvern East,Australia,Victoria","Malvern East,Australia,Victoria"
"Brighton East,Australia,Victoria","Brighton East,Australia,Victoria"
"Booval,Australia,Queensland","Booval,Australia,Queensland"
"St Albans,Australia,Victoria","St Albans,Australia,Victoria"
"Endeavour Hills,Australia,Victoria","Endeavour Hills,Australia,Victoria"
"Clayton,Australia,Victoria","Clayton,Australia,Victoria"
"Taylors Lakes,Australia,Victoria","Taylors Lakes,Australia,Victoria"
"Roxburgh Park,Australia,Victoria","Roxburgh Park,Australia,Victoria"
"Wyndham Vale,Australia,Victoria","Wyndham Vale,Australia,Victoria"
"Willetton,Australia,Western Australia","Willetton,Australia,Western Australia"
"Thornbury,Australia,Victoria","Thornbury,Australia,Victoria"
"Thornlie,Australia,Western Australia","Thornlie,Australia,Western Australia"
"Hillside,Australia,Victoria","Hillside,Australia,Victoria"
"Bundoora,Australia,Victoria","Bundoora,Australia,Victoria"
"Forest Lake,Australia,Queensland","Forest Lake,Australia,Queensland"
"Sunnybank Hills,Australia,Queensland","Sunnybank Hills,Australia,Queensland"
"Narre Warren South,Australia,Victoria","Narre Warren South,Australia,Victoria"
"Dandenong North,Australia,Victoria","Dandenong North,Australia,Victoria"
"Frankston South,Australia,Victoria","Frankston South,Australia,Victoria"
"Sunshine West,Australia,Victoria","Sunshine West,Australia,Victoria"
"Altona Meadows,Australia,Victoria","Altona Meadows,Australia,Victoria"
"West Pennant,Australia,New South Wales","West Pennant,Australia,New South Wales"
"Oranjestad,Aruba,N/A","Oranjestad,Aruba,N/A"
"Babijn,Aruba,N/A","Babijn,Aruba,N/A"
"Angochi,Aruba,N/A","Angochi,Aruba,N/A"
"Mariehamn,Aland Islands,Mariehamns stad","Mariehamn,Aland Islands,Mariehamns stad"
"Xankandi,Azerbaijan,Xankǝndi","Xankandi,Azerbaijan,Xankǝndi"
"Əhmədbəyli,Azerbaijan,Saatlı","Əhmədbəyli,Azerbaijan,Saatlı"
"Shushi,Azerbaijan,Şuşa","Shushi,Azerbaijan,Şuşa"
"Salyan,Azerbaijan,Salyan","Salyan,Azerbaijan,Salyan"
"Saatlı,Azerbaijan,Saatlı","Saatlı,Azerbaijan,Saatlı"
"Neftçala,Azerbaijan,Neftçala","Neftçala,Azerbaijan,Neftçala"
"Nakhchivan,Azerbaijan,Nakhichevan","Nakhchivan,Azerbaijan,Nakhichevan"
"Lankaran,Azerbaijan,Lənkəran","Lankaran,Azerbaijan,Lənkəran"
"Imishli,Azerbaijan,İmişli","Imishli,Azerbaijan,İmişli"
"Fizuli,Azerbaijan,Füzuli","Fizuli,Azerbaijan,Füzuli"
"Dzhalilabad,Azerbaijan,Jalilabad","Dzhalilabad,Azerbaijan,Jalilabad"
"Pushkino,Azerbaijan,Bilǝsuvar","Pushkino,Azerbaijan,Bilǝsuvar"
"Beylagan,Azerbaijan,Beyləqan","Beylagan,Azerbaijan,Beyləqan"
"Astara,Azerbaijan,Astara","Astara,Azerbaijan,Astara"
"Şirvan,Azerbaijan,Shirvan","Şirvan,Azerbaijan,Shirvan"
"Ağdam,Azerbaijan,Ağdam","Ağdam,Azerbaijan,Ağdam"
"Zaqatala,Azerbaijan,Zaqatala","Zaqatala,Azerbaijan,Zaqatala"
"Zabrat,Azerbaijan,Baki","Zabrat,Azerbaijan,Baki"
"Yevlakh,Azerbaijan,Yevlax City","Yevlakh,Azerbaijan,Yevlax City"
"Yelenendorf,Azerbaijan,Goygol Rayon","Yelenendorf,Azerbaijan,Goygol Rayon"
"Xaçmaz,Azerbaijan,Xaçmaz","Xaçmaz,Azerbaijan,Xaçmaz"
"Ujar,Azerbaijan,Ucar","Ujar,Azerbaijan,Ucar"
"Terter,Azerbaijan,Tǝrtǝr","Terter,Azerbaijan,Tǝrtǝr"
"Sumqayıt,Azerbaijan,Sumqayit","Sumqayıt,Azerbaijan,Sumqayit"
"Qaraçuxur,Azerbaijan,Baki","Qaraçuxur,Azerbaijan,Baki"
"Shamkhor,Azerbaijan,Şǝmkir","Shamkhor,Azerbaijan,Şǝmkir"
"Shamakhi,Azerbaijan,Şamaxı","Shamakhi,Azerbaijan,Şamaxı"
"Sheki,Azerbaijan,Shaki City","Sheki,Azerbaijan,Shaki City"
"Sabunçu,Azerbaijan,Baki","Sabunçu,Azerbaijan,Baki"
"Sabirabad,Azerbaijan,Sabirabad","Sabirabad,Azerbaijan,Sabirabad"
"Qusar,Azerbaijan,Qusar","Qusar,Azerbaijan,Qusar"
"Quba,Azerbaijan,Quba","Quba,Azerbaijan,Quba"
"Hacıqabul,Azerbaijan,Hacıqabul","Hacıqabul,Azerbaijan,Hacıqabul"
"Qazax,Azerbaijan,Qazax","Qazax,Azerbaijan,Qazax"
"Hacı Zeynalabdin,Azerbaijan,Sumqayit","Hacı Zeynalabdin,Azerbaijan,Sumqayit"
"Mingelchaur,Azerbaijan,Mingǝcevir","Mingelchaur,Azerbaijan,Mingǝcevir"
"Maştağa,Azerbaijan,Baki","Maştağa,Azerbaijan,Baki"
"Mardakan,Azerbaijan,Baki","Mardakan,Azerbaijan,Baki"
"Lökbatan,Azerbaijan,Baki","Lökbatan,Azerbaijan,Baki"
"Kyurdarmir,Azerbaijan,Kürdǝmir","Kyurdarmir,Azerbaijan,Kürdǝmir"
"Khirdalan,Azerbaijan,Abşeron","Khirdalan,Azerbaijan,Abşeron"
"Yeni Suraxanı,Azerbaijan,Baki","Yeni Suraxanı,Azerbaijan,Baki"
"Geoktschai,Azerbaijan,Göyçay","Geoktschai,Azerbaijan,Göyçay"
"Hövsan,Azerbaijan,Baki","Hövsan,Azerbaijan,Baki"
"Ganja,Azerbaijan,Gǝncǝ","Ganja,Azerbaijan,Gǝncǝ"
"Divichibazar,Azerbaijan,Shabran","Divichibazar,Azerbaijan,Shabran"
"Buzovna,Azerbaijan,Baki","Buzovna,Azerbaijan,Baki"
"Biny Selo,Azerbaijan,Baki","Biny Selo,Azerbaijan,Baki"
"Barda,Azerbaijan,Bǝrdǝ","Barda,Azerbaijan,Bǝrdǝ"
"Bilajari,Azerbaijan,Baki","Bilajari,Azerbaijan,Baki"
"Baku,Azerbaijan,Baki","Baku,Azerbaijan,Baki"
"Amirdzhan,Azerbaijan,Baki","Amirdzhan,Azerbaijan,Baki"
"Aghsu,Azerbaijan,Ağsu","Aghsu,Azerbaijan,Ağsu"
"Ağdaş,Azerbaijan,Ağdaş","Ağdaş,Azerbaijan,Ağdaş"
"Agdzhabedy,Azerbaijan,Ağcabǝdi","Agdzhabedy,Azerbaijan,Ağcabǝdi"
"Bakıxanov,Azerbaijan,Baki","Bakıxanov,Azerbaijan,Baki"
"Zenica,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina","Zenica,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina"
"Visoko,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina","Visoko,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina"
"Velika Kladuša,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina","Velika Kladuša,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina"
"Tuzla,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina","Tuzla,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina"
"Trebinje,Bosnia and Herzegovina,Republika Srpska","Trebinje,Bosnia and Herzegovina,Republika Srpska"
"Travnik,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina","Travnik,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina"
"Sarajevo,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina","Sarajevo,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina"
"Prijedor,Bosnia and Herzegovina,Republika Srpska","Prijedor,Bosnia and Herzegovina,Republika Srpska"
"Mostar,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina","Mostar,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina"
"Gradačac,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina","Gradačac,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina"
"Gračanica,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina","Gračanica,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina"
"Goražde,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina","Goražde,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina"
"Doboj,Bosnia and Herzegovina,Republika Srpska","Doboj,Bosnia and Herzegovina,Republika Srpska"
"Cazin,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina","Cazin,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina"
"Bugojno,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina","Bugojno,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina"
"Brčko,Bosnia and Herzegovina,Brčko","Brčko,Bosnia and Herzegovina,Brčko"
"Bosanska Krupa,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina","Bosanska Krupa,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina"
"Bijeljina,Bosnia and Herzegovina,Republika Srpska","Bijeljina,Bosnia and Herzegovina,Republika Srpska"
"Bihać,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina","Bihać,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina"
"Banja Luka,Bosnia and Herzegovina,Republika Srpska","Banja Luka,Bosnia and Herzegovina,Republika Srpska"
"Konjic,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina","Konjic,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina"
"Bridgetown,Barbados,Saint Michael","Bridgetown,Barbados,Saint Michael"
"Thākurgaon,Bangladesh,Rangpur Division","Thākurgaon,Bangladesh,Rangpur Division"
